0.00127,0.0,0.0,0
0.0014,0.0,0.0,0
0.02786,0.8,-0.7,-70
0.00303,0.8,-0.7,-70
0.00402,0.8,-0.7,-70
0.0027,0.9,-0.7,-70
0.00337,0.9,-0.7,-70
0.00487,0.9,-0.7,-70
0.00539,0.9,-0.6,-70
0.00608,0.8,-0.6,-70
0.00379,0.9,-0.6,-70
0.00439,0.9,-0.6,-70
0.00767,0.9,-0.6,-70
0.00304,0.9,-0.6,-70
0.00418,0.9,-0.6,-70
0.00377,0.9,-0.6,-70
0.00268,0.8,-0.6,-70
0.00488,0.9,-0.6,-70
0.0044,0.9,-0.6,-70
0.00392,0.8,-0.6,-70
0.00342,0.9,-0.6,-70
0.00334,0.9,-0.6,-69
0.0042,0.8,-0.6,-69
0.00354,0.9,-0.6,-69
0.00444,0.8,-0.6,-69
0.00361,0.8,-0.6,-69
0.00416,0.8,-0.6,-70
0.01025,0.8,-0.6,-70
0.00405,0.9,-0.6,-70
0.00431,0.9,-0.6,-70
0.00356,0.9,-0.6,-70
0.00389,0.8,-0.6,-70
0.00368,0.8,-0.6,-70
0.00333,0.9,-0.6,-70
0.00293,0.9,-0.6,-70
0.00361,0.9,-0.6,-70
0.00413,0.9,-0.6,-70
0.00374,0.9,-0.6,-70
0.00382,0.9,-0.6,-70
0.00387,0.9,-0.6,-70
0.0063,0.9,-0.6,-70
0.00268,0.9,-0.6,-70
0.00351,0.9,-0.6,-70
0.00392,0.9,-0.6,-70
0.00368,0.9,-0.6,-70
0.00353,0.9,-0.6,-70
0.00498,0.8,-0.6,-70
0.00351,0.9,-0.6,-70
0.00329,0.8,-0.6,-70
0.00349,0.9,-0.6,-70
0.00398,0.8,-0.6,-70
0.00366,0.8,-0.6,-70
0.00753,0.9,-0.6,-70
0.00365,0.8,-0.6,-70
0.00367,0.9,-0.6,-70
0.00404,0.9,-0.6,-70
0.00418,0.8,-0.6,-70
0.00441,0.9,-0.6,-70
0.0039,0.8,-0.6,-70
0.00402,0.9,-0.6,-70
0.00437,0.9,-0.6,-70
0.00367,0.9,-0.6,-70
0.00365,0.8,-0.6,-70
0.0053,0.8,-0.6,-70
0.0026,0.9,-0.6,-70
0.00367,0.9,-0.6,-70
0.00393,0.9,-0.6,-70
0.00373,0.9,-0.6,-70
0.004,0.9,-0.6,-70
0.00324,0.8,-0.6,-70
0.00536,0.9,-0.6,-70
0.00379,0.9,-0.6,-70
0.00383,0.9,-0.6,-70
0.00341,0.9,-0.6,-70
0.0076,0.8,-0.6,-70
0.00495,0.9,-0.6,-69
0.0036,0.9,-0.6,-69
0.00358,0.9,-0.6,-69
0.00447,0.9,-0.6,-69
0.00499,0.9,-0.6,-69
0.00422,0.9,-0.6,-69
0.00532,0.7,-0.6,-69
0.00263,0.9,-0.6,-69
0.00262,0.9,-0.6,-69
0.00334,0.9,-0.6,-69
0.00341,0.7,-0.6,-69
0.00361,0.9,-0.6,-69
0.00292,0.9,-0.6,-69
0.0031,0.9,-0.6,-69
0.00341,0.7,-0.6,-69
0.00351,0.7,-0.6,-69
0.00363,0.9,-0.6,-69
0.00397,0.9,-0.6,-69
0.00381,0.9,-0.6,-69
0.0026,0.9,-0.6,-69
0.00418,0.9,-0.6,-69
0.00434,0.9,-0.6,-69
0.00333,0.9,-0.6,-69
0.00376,0.9,-0.6,-69
0.00544,0.9,-0.6,-69
0.00441,0.7,-0.6,-69
0.00627,0.7,-0.6,-69
0.00535,0.9,-0.6,-69
0.00509,0.9,-0.6,-69
0.00398,0.9,-0.6,-69
0.00423,0.9,-0.6,-69
0.0034,0.9,-0.6,-69
0.00321,0.9,-0.6,-69
0.00616,0.7,-0.6,-69
0.00389,0.9,-0.6,-69
0.00382,0.9,-0.6,-69
0.00305,0.9,-0.6,-69
0.00462,0.7,-0.6,-70
0.00376,0.9,-0.6,-69
0.00479,0.9,-0.6,-69
0.00366,0.9,-0.6,-69
0.00294,0.9,-0.6,-69
0.00391,0.9,-0.6,-69
0.00378,0.9,-0.6,-69
0.00497,0.9,-0.6,-69
0.00434,0.9,-0.6,-69
0.00361,0.9,-0.6,-69
0.00377,0.9,-0.6,-69
0.00518,0.9,-0.6,-69
0.00469,0.9,-0.6,-69
0.00417,0.9,-0.6,-69
0.00304,0.9,-0.6,-69
0.00437,0.9,-0.6,-69
0.00264,0.9,-0.6,-69
0.00449,0.9,-0.6,-69
0.00441,0.9,-0.6,-69
0.0054,0.9,-0.6,-69
0.00366,0.9,-0.6,-69
0.00305,0.9,-0.6,-69
0.00365,0.9,-0.6,-69
0.00245,0.9,-0.6,-69
0.00318,0.9,-0.6,-69
0.00419,0.9,-0.6,-69
0.00356,0.9,-0.6,-69
0.00448,0.9,-0.6,-69
0.00384,0.9,-0.6,-69
0.00309,0.9,-0.6,-69
0.00663,0.9,-0.6,-69
0.0038,0.9,-0.6,-69
0.00428,0.9,-0.6,-69
0.00318,0.9,-0.6,-69
0.00382,0.9,-0.6,-69
0.00296,0.9,-0.6,-69
0.00309,0.9,-0.6,-69
0.00394,0.9,-0.6,-69
0.00353,0.9,-0.6,-69
0.00388,0.9,-0.6,-69
0.00268,0.9,-0.6,-69
0.00325,0.9,-0.6,-69
0.00476,0.9,-0.6,-69
0.00346,0.9,-0.6,-69
0.00494,0.9,-0.6,-69
0.00283,0.9,-0.6,-69
0.00397,0.9,-0.6,-69
0.00288,0.9,-0.6,-69
0.00399,0.9,-0.6,-69
0.00412,0.9,-0.6,-69
0.0056,0.9,-0.6,-69
0.0037,0.9,-0.6,-69
0.00649,0.9,-0.6,-69
0.00579,0.9,-0.6,-69
0.00404,0.9,-0.6,-69
0.00414,0.9,-0.6,-69
0.0037,0.9,-0.6,-69
0.00362,0.9,-0.6,-69
0.00379,0.9,-0.6,-69
0.0034,0.9,-0.6,-69
0.00394,0.9,-0.6,-69
0.00417,0.9,-0.6,-69
0.0066,0.9,-0.6,-69
0.00522,0.9,-0.6,-69
0.00355,0.9,-0.6,-69
0.00404,0.9,-0.6,-69
0.00251,0.9,-0.6,-69
0.00382,0.9,-0.6,-69
0.00341,0.9,-0.6,-69
0.00446,0.7,-0.6,-69
0.00377,0.9,-0.6,-69
0.0026,0.9,-0.6,-69
0.00376,0.9,-0.6,-69
0.00346,0.7,-0.6,-69
0.00411,0.9,-0.6,-69
0.00412,0.9,-0.6,-69
0.00394,0.7,-0.6,-70
0.00411,0.7,-0.6,-70
0.0039,0.9,-0.6,-69
0.00498,0.9,-0.6,-69
0.00394,0.9,-0.6,-69
0.00428,0.9,-0.6,-69
0.00389,0.9,-0.6,-69
0.00334,0.9,-0.6,-69
0.00536,0.7,-0.6,-69
0.00424,0.9,-0.6,-69
0.0036,0.9,-0.6,-69
0.00367,0.9,-0.6,-69
0.00367,0.7,-0.6,-69
0.00384,0.9,-0.6,-69
0.00326,0.9,-0.6,-69
0.0095,0.7,-0.6,-69
0.00581,0.9,-0.6,-69
0.00796,0.9,-0.6,-69
0.00693,0.9,-0.6,-69
0.004,0.7,-0.6,-69
0.00325,0.7,-0.6,-69
0.00402,0.7,-0.6,-69
0.00273,0.8,-0.6,-69
0.00399,0.8,-0.6,-69
0.00368,0.8,-0.6,-69
0.00379,0.8,-0.6,-69
0.003,0.8,-0.6,-69
0.00385,0.7,-0.6,-69
0.00412,0.8,-0.6,-69
0.00413,0.8,-0.6,-69
0.0046,0.7,-0.6,-69
0.00348,0.8,-0.6,-69
0.00355,0.8,-0.6,-69
0.00337,0.8,-0.6,-69
0.00419,0.8,-0.6,-69
0.00398,0.8,-0.6,-69
0.00446,0.8,-0.6,-69
0.00393,0.7,-0.6,-69
0.00309,0.8,-0.6,-69
0.00434,0.7,-0.6,-69
0.00348,0.8,-0.6,-69
0.00428,0.8,-0.6,-69
0.0036,0.8,-0.6,-69
0.00375,0.8,-0.6,-69
0.00303,0.8,-0.6,-69
0.00238,0.8,-0.6,-69
0.00403,0.7,-0.6,-70
0.00516,0.8,-0.6,-69
0.00291,0.7,-0.6,-70
0.00261,0.8,-0.6,-69
0.00256,0.7,-0.6,-70
0.00294,0.7,-0.6,-70
0.0027,0.7,-0.7,-69
0.00412,0.7,-0.7,-69
0.00352,0.8,-0.7,-69
0.00312,0.8,-0.7,-69
0.00433,0.7,-0.7,-69
0.00241,0.7,-0.7,-69
0.00488,0.8,-0.7,-69
0.00369,0.8,-0.6,-69
0.00427,0.8,-0.6,-69
0.00682,0.8,-0.6,-69
0.00387,0.8,-0.6,-69
0.00336,0.7,-0.6,-69
0.00271,0.8,-0.6,-69
0.00362,0.8,-0.6,-69
0.00366,0.8,-0.6,-69
0.00607,0.8,-0.6,-69
0.00431,0.8,-0.7,-69
0.00491,0.7,-0.6,-70
0.00407,0.7,-0.6,-70
0.0039,0.8,-0.6,-69
0.00362,0.8,-0.6,-69
0.00343,0.8,-0.7,-69
0.00479,0.8,-0.6,-69
0.00468,0.8,-0.6,-69
0.00329,0.8,-0.6,-69
0.00481,0.8,-0.6,-69
0.00454,0.8,-0.6,-69
0.0038,0.8,-0.6,-69
0.0037,0.7,-0.6,-70
0.00365,0.7,-0.6,-70
0.00267,0.7,-0.6,-70
0.00411,0.8,-0.6,-69
0.00376,0.8,-0.6,-69
0.00264,0.7,-0.6,-69
0.00364,0.7,-0.6,-69
0.00844,0.7,-0.6,-69
0.00297,0.8,-0.6,-69
0.00384,0.7,-0.6,-69
0.00458,0.7,-0.7,-69
0.00366,0.7,-0.7,-69
0.00491,0.7,-0.6,-69
0.00453,0.8,-0.6,-69
0.00438,0.8,-0.6,-69
0.00353,0.8,-0.6,-69
0.00449,0.8,-0.7,-69
0.00276,0.7,-0.7,-69
0.00654,0.7,-0.7,-69
0.00335,0.8,-0.7,-69
0.00967,0.8,-0.7,-69
0.00508,0.8,-0.7,-69
0.00253,0.8,-0.7,-69
0.00326,0.8,-0.7,-69
0.00359,0.7,-0.7,-69
0.00233,0.8,-0.7,-69
0.00362,0.8,-0.7,-69
0.0026,0.8,-0.7,-69
0.0031,0.8,-0.6,-69
0.00552,0.8,-0.6,-69
0.00418,0.8,-0.6,-69
0.00382,0.8,-0.6,-69
0.00319,0.8,-0.6,-69
0.0037,0.8,-0.6,-69
0.00367,0.7,-0.6,-70
0.00366,0.7,-0.6,-70
0.0036,0.7,-0.6,-70
0.00489,0.8,-0.6,-69
0.0041,0.8,-0.6,-69
0.00375,0.7,-0.6,-70
0.00385,0.8,-0.6,-69
0.00323,0.8,-0.6,-69
0.00368,0.8,-0.7,-69
0.00528,0.8,-0.7,-69
0.00534,0.8,-0.6,-69
0.00354,0.8,-0.6,-69
0.00263,0.8,-0.6,-69
0.00406,0.8,-0.6,-69
0.00269,0.8,-0.7,-69
0.00327,0.8,-0.6,-69
0.00331,0.8,-0.6,-69
0.00367,0.8,-0.7,-69
0.00464,0.8,-0.7,-69
0.00458,0.8,-0.6,-69
0.00457,0.8,-0.6,-69
0.00501,0.8,-0.6,-69
0.00421,0.8,-0.7,-69
0.00384,0.8,-0.7,-69
0.00396,0.8,-0.6,-69
0.00493,0.7,-0.6,-70
0.00381,0.7,-0.6,-70
0.00396,0.8,-0.6,-69
0.00434,0.8,-0.6,-69
0.0035,0.8,-0.6,-69
0.0039,0.8,-0.6,-69
0.00365,0.8,-0.6,-69
0.00449,0.8,-0.6,-69
0.00341,0.8,-0.7,-69
0.00451,0.8,-0.6,-69
0.00835,0.8,-0.6,-69
0.00492,0.8,-0.6,-69
0.00385,0.8,-0.7,-69
0.00365,0.7,-0.6,-69
0.0035,0.8,-0.6,-69
0.00372,0.7,-0.6,-70
0.0037,0.8,-0.7,-69
0.00392,0.8,-0.6,-69
0.00351,0.7,-0.6,-70
0.00336,0.7,-0.6,-70
0.00377,0.8,-0.6,-69
0.00366,0.8,-0.6,-69
0.00424,0.8,-0.6,-69
0.00289,0.8,-0.7,-69
0.00281,0.8,-0.6,-69
0.00308,0.8,-0.7,-69
0.0026,0.8,-0.7,-69
0.00352,0.8,-0.7,-69
0.00398,0.8,-0.7,-69
0.00418,0.8,-0.7,-69
0.00381,0.8,-0.7,-69
0.00332,0.8,-0.7,-69
0.00278,0.7,-0.7,-69
0.00296,0.8,-0.7,-69
0.00285,0.8,-0.7,-69
0.00329,0.8,-0.7,-69
0.00374,0.8,-0.7,-69
0.0123,0.8,-0.7,-69
0.00375,0.8,-0.7,-69
0.00583,0.8,-0.7,-69
0.00386,0.8,-0.7,-69
0.00372,0.8,-0.7,-69
0.00306,0.8,-0.7,-69
0.00336,0.7,-0.7,-69
0.00246,0.8,-0.7,-69
0.0033,0.8,-0.7,-69
0.00411,0.8,-0.7,-69
0.00365,0.8,-0.7,-69
0.00359,0.8,-0.7,-69
0.0054,0.8,-0.7,-69
0.00371,0.8,-0.7,-69
0.00506,0.7,-0.7,-69
0.00382,0.7,-0.7,-69
0.00253,0.7,-0.7,-69
0.00485,0.7,-0.7,-69
0.00399,0.8,-0.7,-69
0.00398,0.8,-0.7,-69
0.00367,0.8,-0.7,-69
0.00298,0.8,-0.7,-69
0.00526,0.7,-0.7,-69
0.00328,0.8,-0.7,-69
0.00338,0.8,-0.7,-69
0.00427,0.7,-0.7,-69
0.00337,0.8,-0.7,-69
0.00328,0.8,-0.7,-69
0.00365,0.8,-0.7,-69
0.00348,0.8,-0.7,-69
0.00434,0.8,-0.7,-69
0.0032,0.8,-0.7,-69
0.00429,0.8,-0.7,-69
0.00302,0.8,-0.7,-69
0.00362,0.8,-0.7,-69
0.00266,0.8,-0.7,-69
0.00306,0.8,-0.7,-69
0.00488,0.8,-0.7,-69
0.00397,0.8,-0.6,-69
0.00338,0.8,-0.7,-69
0.00245,0.8,-0.6,-69
0.00269,0.8,-0.6,-69
0.00391,0.8,-0.6,-69
0.00389,0.8,-0.6,-69
0.00248,0.8,-0.6,-69
0.00384,0.7,-0.6,-69
0.00392,0.7,-0.7,-69
0.00306,0.7,-0.6,-69
0.00381,0.8,-0.6,-69
0.00388,0.8,-0.6,-69
0.00476,0.7,-0.6,-69
0.00269,0.8,-0.6,-69
0.00553,0.8,-0.6,-69
0.00296,0.8,-0.6,-69
0.00395,0.7,-0.6,-69
0.00394,0.8,-0.6,-69
0.00386,0.8,-0.6,-69
0.00351,0.7,-0.7,-69
0.00755,0.7,-0.7,-69
0.00468,0.8,-0.7,-69
0.00435,0.8,-0.7,-69
0.00572,0.8,-0.7,-69
0.00287,0.7,-0.7,-69
0.00267,0.7,-0.7,-69
0.00387,0.8,-0.7,-69
0.0035,0.7,-0.7,-69
0.00361,0.8,-0.7,-69
0.00421,0.8,-0.7,-69
0.005,0.8,-0.7,-69
0.00368,0.8,-0.6,-69
0.00366,0.8,-0.6,-69
0.00957,0.8,-0.6,-69
0.00323,0.8,-0.7,-69
0.00439,0.8,-0.6,-69
0.00689,0.8,-0.7,-69
0.00396,0.8,-0.7,-69
0.0037,0.8,-0.7,-69
0.0037,0.7,-0.6,-69
0.00393,0.7,-0.7,-69
0.00395,0.8,-0.7,-69
0.00304,0.7,-0.7,-69
0.003,0.8,-0.6,-69
0.00343,0.8,-0.7,-69
0.00269,0.8,-0.7,-69
0.00375,0.8,-0.7,-69
0.00346,0.8,-0.7,-69
0.00446,0.8,-0.7,-69
0.00569,0.8,-0.6,-69
0.00366,0.8,-0.6,-69
0.00373,0.8,-0.7,-69
0.00401,0.8,-0.7,-69
0.00385,0.8,-0.7,-69
0.00243,0.8,-0.7,-69
0.00392,0.8,-0.6,-69
0.00631,0.8,-0.7,-69
0.0038,0.8,-0.7,-69
0.0039,0.8,-0.7,-69
0.00437,0.8,-0.7,-69
0.00347,0.8,-0.7,-69
0.00415,0.8,-0.7,-69
0.00355,0.8,-0.7,-69
0.00533,0.8,-0.7,-69
0.00408,0.8,-0.7,-69
0.00374,0.8,-0.7,-69
0.00264,0.8,-0.7,-69
0.00274,0.8,-0.7,-69
0.00365,0.8,-0.7,-69
0.00365,0.8,-0.7,-69
0.00434,0.8,-0.7,-69
0.00339,0.8,-0.7,-69
0.00369,0.8,-0.7,-69
0.00348,0.8,-0.7,-69
0.00271,0.8,-0.7,-69
0.00335,0.7,-0.6,-70
0.00368,0.8,-0.6,-69
0.00372,0.7,-0.7,-69
0.00523,0.7,-0.6,-70
0.00379,0.8,-0.6,-69
0.0034,0.7,-0.6,-70
0.00737,0.7,-0.6,-70
0.00301,0.8,-0.6,-69
0.0026,0.8,-0.7,-69
0.00404,0.8,-0.6,-69
0.00368,0.8,-0.6,-69
0.00908,0.8,-0.6,-69
0.00403,0.8,-0.6,-69
0.00289,0.8,-0.6,-69
0.0055,0.7,-0.6,-69
0.00317,0.7,-0.6,-69
0.00356,0.8,-0.6,-69
0.00392,0.7,-0.6,-69
0.00384,0.8,-0.6,-69
0.00398,0.8,-0.6,-69
0.00264,0.7,-0.7,-69
0.00365,0.7,-0.7,-69
0.0038,0.8,-0.7,-69
0.00408,0.8,-0.6,-69
0.00328,0.8,-0.7,-69
0.00372,0.8,-0.6,-69
0.00272,0.8,-0.6,-69
0.00406,0.8,-0.6,-69
0.00435,0.8,-0.6,-69
0.00598,0.8,-0.6,-69
0.00375,0.8,-0.6,-69
0.00376,0.8,-0.6,-69
0.00399,0.8,-0.6,-69
0.00488,0.8,-0.6,-69
0.00419,0.8,-0.6,-69
0.00401,0.8,-0.6,-69
0.00453,0.8,-0.7,-69
0.00263,0.8,-0.7,-69
0.00814,0.8,-0.6,-69
0.00362,0.8,-0.7,-69
0.00382,0.8,-0.6,-69
0.00392,0.8,-0.7,-69
0.00671,0.8,-0.6,-69
0.00322,0.8,-0.7,-69
0.00343,0.8,-0.6,-69
0.00547,0.8,-0.6,-69
0.00439,0.8,-0.6,-69
0.00344,0.8,-0.7,-69
0.00374,0.8,-0.6,-69
0.00365,0.8,-0.6,-69
0.00341,0.8,-0.6,-69
0.00371,0.8,-0.6,-69
0.00529,0.8,-0.6,-69
0.00304,0.8,-0.7,-69
0.00287,0.8,-0.7,-69
0.0045,0.8,-0.6,-69
0.00462,0.8,-0.6,-69
0.00365,0.8,-0.6,-69
0.0044,0.8,-0.6,-69
0.00378,0.8,-0.7,-69
0.00372,0.8,-0.6,-69
0.00349,0.8,-0.6,-69
0.00385,0.8,-0.6,-69
0.00297,0.8,-0.7,-69
0.00406,0.7,-0.7,-69
0.0032,0.8,-0.7,-69
0.00383,0.8,-0.7,-69
0.00386,0.8,-0.6,-69
0.00394,0.7,-0.6,-69
0.00374,0.7,-0.6,-69
0.00244,0.7,-0.6,-69
0.00381,0.8,-0.6,-69
0.00299,0.8,-0.7,-69
0.00257,0.8,-0.6,-69
0.00419,0.8,-0.6,-69
0.0026,0.8,-0.6,-69
0.00255,0.7,-0.6,-70
0.00312,0.8,-0.6,-69
0.00383,0.8,-0.6,-69
0.00363,0.8,-0.7,-69
0.00388,0.8,-0.6,-69
0.00443,0.8,-0.6,-69
0.00417,0.8,-0.6,-69
0.00346,0.8,-0.6,-69
0.0039,0.7,-0.6,-69
0.00386,0.8,-0.6,-69
0.00364,0.8,-0.6,-69
0.00414,0.7,-0.7,-69
0.00258,0.8,-0.6,-69
0.00343,0.8,-0.6,-69
0.00356,0.8,-0.6,-69
0.00349,0.8,-0.6,-69
0.0043,0.7,-0.6,-70
0.00585,0.8,-0.7,-69
0.004,0.8,-0.7,-69
0.00388,0.7,-0.7,-69
0.00376,0.8,-0.6,-69
0.00404,0.8,-0.6,-69
0.00384,0.8,-0.6,-69
0.00388,0.8,-0.6,-69
0.00533,0.8,-0.7,-69
0.00366,0.8,-0.7,-69
0.00316,0.8,-0.7,-69
0.00347,0.8,-0.7,-69
0.00357,0.8,-0.7,-69
0.00368,0.8,-0.7,-69
0.0045,0.8,-0.7,-69
0.00486,0.7,-0.7,-69
0.00278,0.7,-0.7,-69
0.00348,0.7,-0.7,-69
0.00447,0.8,-0.7,-69
0.00391,0.8,-0.6,-